place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJc8shhgaJsIkR544ZICj3eHo,"Colonial Williamsburg Silversmith","Colonial Williamsburg Silversmith is a working workshop and shop on Duke of Gloucester Street where master silversmiths demonstrate the craft—from ingot to finished bowls—and the shop produces much of the silverware you see around Williamsburg. Inside, a display case near the door shows original pieces, while the rest of the space features newer, on-site crafted items and jewelry. Visitors can watch artisans at work, learn about 18th-century tools and techniques, and ask questions as they observe history come to life. Items are available for purchase, including silverware, spoons, and jewelry such as rings and wedding bands. It’s a highlight of a Colonial Williamsburg visit with informative demonstrations, though the level of activity can vary by day.",,68,4.7,"Name: Williamsburg Jewelers
Link: https://www.google.com/maps/search/Williamsburg+Jewelers/@37.299847899999996,-76.7268043?authuser=0&hl=en&entry=ttu
Reviews: 219 reviews

Name: The Precious Gem
Link: https://www.google.com/maps/search/The+Precious+Gem/@37.2711873,-76.706608?authuser=0&hl=en&entry=ttu
Reviews: 119 reviews

Name: Penny and a Sixpence
Link: https://www.google.com/maps/search/Penny+and+a+Sixpence/@37.270657199999995,-76.7071656?authuser=0&hl=en&entry=ttu
Reviews: 26 reviews

Name: James Anderson Armoury
Link: https://www.google.com/maps/search/James+Anderson+Armoury/@37.2709642,-76.69734679999999?authuser=0&hl=en&entry=ttu
Reviews: 6 reviews

Name: Colonial Folk Art Studio & Gallery
Link: https://www.google.com/maps/search/Colonial+Folk+Art+Studio+%26+Gallery/@37.2816014,-76.7181824?authuser=0&hl=en&entry=ttu
Reviews: 5 reviews",https://www.colonialwilliamsburg.org/locations/silversmith/?utm_source=google&utm_medium=organic&utm_campaign=map_listing&utm_content=silversmith,,,"Colonial Williamsburg Silversmith (Owner)",https://www.google.com/maps/contrib/108728226703625920739,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noH6HEs1Se65xbOaKiqQfpr5fhTrowGdDUUHdEf-bdeH7f1SJCnsixfbYm6ZzXlc4laARKmCnSlgUnxTJGoj0f1RYRSbMWSj6ahxVLsI3bZEJY9y68dPpom-BA_MjbWkcTsmMI1nw=s1024,"Historical place museum","Historical place museum",,,"Open All Days","411 E Duke of Gloucester St, Williamsburg, VA 23185","Cultural and Historical Sites, Artisan Shops, Local Performances, Interactive Museums, Family-Friendly",https://www.google.com/maps/place/Colonial+Williamsburg+Silversmith/data=!4m7!3m6!1s0x89b089068621cb73:0x7a78f72820198ee7!8m2!3d37.2716519!4d-76.6958644!16s%2Fg%2F11cs6kr2dn!19sChIJc8shhgaJsIkR544ZICj3eHo?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJ7WvelFyJsIkRQYRQZH1E9sA,"The whale tea Williamsburg","Hi! Welcome to the whale tea, the newest cozy spot in Williamsburg midtown row! Our space is open to you for working, studying, playing a game with friend and family or hosting a small group meet-up!
What is boba tea? Its unique blend of tea, milk and tapioca pearls offers a delightful taste experience! The chewy pearls add fun texture while the rich flavors of tea and milk create a soothing sensation!
Come see us! We don't do average, we do AWESOME! ",,218,4.9,"Name: The Whale Tea Yorktown
Link: https://www.google.com/maps/search/The+Whale+Tea+Yorktown/@37.1147892,-76.4643586?authuser=0&hl=en&entry=ttu
Reviews: 331 reviews

Name: Kung Fu Tea & T.K.K. Express Ding Gu Gu - Williamsburg VA
Link: https://www.google.com/maps/search/Kung+Fu+Tea+%26+T.K.K.+Express+%E9%A1%B6%E5%91%B1%E5%91%B1+-+Williamsburg+VA/@37.2783066,-76.74115309999999?authuser=0&hl=en&entry=ttu
Reviews: 241 reviews

Name: Secret Garden
Link: https://www.google.com/maps/search/Secret+Garden/@37.2701249,-76.70597579999999?authuser=0&hl=en&entry=ttu
Reviews: 191 reviews

Name: Yum Yum Sushi and Boba
Link: https://www.google.com/maps/search/Yum+Yum+Sushi+and+Boba/@37.288689399999996,-76.7252355?authuser=0&hl=en&entry=ttu
Reviews: 117 reviews

Name: The Whale Tea Hidenwood
Link: https://www.google.com/maps/search/The+Whale+Tea+Hidenwood/@37.0698601,-76.4949224?authuser=0&hl=en&entry=ttu
Reviews: 84 reviews",https://order.peblla.com/thewhaletea/order?sid=1035496488214017344,"(757) 645-1010",,"The whale tea Williamsburg (Owner)",https://www.google.com/maps/contrib/116382857876399864940,https://lh3.googleusercontent.com/p/AF1QipPx-ONkvDLA44E_4ih5aDr2JIR7hSxr-sXvLWOA=s1024,"Bubble tea store","Bubble tea store, Cafe","11 AM-9 PM",,"Open All Days","101 College Row #4107, Williamsburg, VA 23185","Coffee Shops, Family-Friendly",https://www.google.com/maps/place/The+whale+tea+Williamsburg/data=!4m7!3m6!1s0x89b0895c94de6bed:0xc0f6447d64508441!8m2!3d37.2812703!4d-76.721319!16s%2Fg%2F11lyhz33lr!19sChIJ7WvelFyJsIkRQYRQZH1E9sA?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJx8A_0g6JsIkRBO5sOWNIJww,"Robert Carter House","I’m happy to do that, but I don’t see the 25 reviews here. Please paste the reviews (or upload a file) and I’ll extract the common themes—like location, architecture/ambiance, comfort, service, and value—and craft a concise paragraph (no more than 5 sentences) describing Robert Carter House. If you have a preferred tone (friendly, formal, traveler-focused) or any key phrases to include, tell me and I’ll incorporate them. I can also fetch public details if you’d rather I summarize from that, but I’ll base the description on the reviews you provide for accuracy.",,11,4.9,"Name: George Jackson House
Link: https://www.google.com/maps/search/George+Jackson+House/@37.2711341,-76.69087569999999?authuser=0&hl=en&entry=ttu
Reviews: 3 reviews

Name: Guard house
Link: https://www.google.com/maps/search/Guard+house/@37.2706735,-76.6995867?authuser=0&hl=en&entry=ttu
Reviews: 2 reviews

Name: Bryan House
Link: https://www.google.com/maps/search/Bryan+House/@37.2709115,-76.7041421?authuser=0&hl=en&entry=ttu
Reviews: 1 reviews

Name: Peter Scott House and Shop
Link: https://www.google.com/maps/search/Peter+Scott+House+and+Shop/@37.2709446,-76.70281709999999?authuser=0&hl=en&entry=ttu
Reviews: No Reviews reviews",https://www.colonialwilliamsburg.org/events/robert-carter-house/?utm_medium=organic&utm_source=google&utm_campaign=business_listing&utm_content=,"(757) 220-1000",,"Robert Carter House (Owner)",https://www.google.com/maps/contrib/102407164971750106978,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrnvFsJHpS4pTUv9cZDqzf-_o0Pe0N-17fcDpT1jC5d_8ye1KHgqfgoNIzi2va5VFw6VSuwgUvtwKuQqV3xo2NDzvEYEfIELP1oU9gQGGyqUQbAMOUDAmH-bA17x6eyRV65rBd-=s1024,"History museum","History museum",,,"Open All Days","209 Palace Green St, Williamsburg, VA 23185","Please paste the 25 user reviews for Robert Carter House (or summarize the main themes). I will then select 1–5 tags from the list, ensuring I only include a cuisine tag if food is the primary reason to visit.",https://www.google.com/maps/place/Robert+Carter+House/data=!4m7!3m6!1s0x89b0890ed23fc0c7:0xc274863396cee04!8m2!3d37.2733101!4d-76.70253!16s%2Fg%2F11fx8fj05j!19sChIJx8A_0g6JsIkRBO5sOWNIJww?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJxeEFM2uJsIkRp5v6j50IMKs,"Precarious Beer Project","The Precarious Beer Project is a modern brewing company, focused on quality and innovation. Whether it be trying radical new processes, celebrating local produce in our culinary-inspired beers, or attempting perfection through more traditional styles. We are always challenging ourselves and pushing for creating amazing moments, flavors, textures and stories through beer. We enjoy challenging the status quo and doing the unexpected. And making really, really bad jokes... We're good at that too!",,763,4.4,"Name: Billsburg Brewery
Link: https://www.google.com/maps/search/Billsburg+Brewery/@37.226859399999995,-76.7792308?authuser=0&hl=en&entry=ttu
Reviews: 700 reviews

Name: The Virginia Beer Company
Link: https://www.google.com/maps/search/The+Virginia+Beer+Company/@37.2721557,-76.68129019999999?authuser=0&hl=en&entry=ttu
Reviews: 605 reviews

Name: Alewerks Brewing Company
Link: https://www.google.com/maps/search/Alewerks+Brewing+Company/@37.321025999999996,-76.73334109999999?authuser=0&hl=en&entry=ttu
Reviews: 537 reviews

Name: Frothy Moon Brewhouse
Link: https://www.google.com/maps/search/Frothy+Moon+Brewhouse/@37.237790499999996,-76.7664958?authuser=0&hl=en&entry=ttu
Reviews: 208 reviews

Name: Strangeways Brewing Williamsburg
Link: https://www.google.com/maps/search/Strangeways+Brewing+Williamsburg/@37.288783800000004,-76.7226124?authuser=0&hl=en&entry=ttu
Reviews: 150 reviews",http://www.precariousbeer.com/,"(757) 808-5104",,"Precarious Beer Project (Owner)",https://www.google.com/maps/contrib/105605154572383463889,https://lh3.googleusercontent.com/p/AF1QipMHV8SU8qsx_qOgSZ3xpbwuhPvVxQ4BxCrEt4WK=s1024,Brewery,"Brewery, Brewpub, Hamburger restaurant, Restaurant, Taco restaurant","11 AM-10 PM",,"Open All Days","110 S Henry St, Williamsburg, VA 23185","Breweries, Family-Friendly, Comedy",https://www.google.com/maps/place/Precarious+Beer+Project/data=!4m7!3m6!1s0x89b0896b3305e1c5:0xab30089d8ffa9ba7!8m2!3d37.2699168!4d-76.7058634!16s%2Fg%2F11g0mdthyb!19sChIJxeEFM2uJsIkRp5v6j50IMKs?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJ9UXgGnGJsIkRNlB5rj92tmM,"Kaplan Arena","Kaplan Arena is a beautiful, well‑kept venue on a great campus, with clear sightlines and a large jumbo screen that keeps every seat comfortable for basketball, gymnastics, and graduations. It offers a lively, family‑friendly atmosphere, reasonable ticket prices, and quick concessions, with ample free parking in ideal conditions though parking can be challenging during peak events. Security is prominent, enforcing a clear-bag policy for entry, with some staff praised for helpfulness and others criticized for rudeness. Accessibility has mixed reviews—ADA parking and access are inconsistent, ramps are lacking in some areas, and there are reports of long walks and limited seating for disabled patrons during busy events. Overall, Kaplan Arena is a strong, versatile venue for sports and ceremonies, but visitors should plan ahead for parking and accessibility.",,355,4.5,"Name: Warhill Sports Complex
Link: https://www.google.com/maps/search/Warhill+Sports+Complex/@37.325867099999996,-76.7653955?authuser=0&hl=en&entry=ttu
Reviews: 1155 reviews

Name: Plumeri Baseball Park
Link: https://www.google.com/maps/search/Plumeri+Baseball+Park/@37.2898694,-76.7326011?authuser=0&hl=en&entry=ttu
Reviews: 56 reviews

Name: Martin Family Stadium
Link: https://www.google.com/maps/search/Martin+Family+Stadium/@37.291101999999995,-76.7329747?authuser=0&hl=en&entry=ttu
Reviews: 34 reviews

Name: Greater Williamsburg Sports and Event Center
Link: https://www.google.com/maps/search/Greater+Williamsburg+Sports+and+Event+Center/@37.2788459,-76.70024699999999?authuser=0&hl=en&entry=ttu
Reviews: No Reviews reviews",http://www.wm.edu/about/visiting/campusmap/location/kaplan-arena.php,"(757) 221-4000",1,"Kaplan Arena (Owner)",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nomH2TCGarVChjgqN_ICrBLNWvG5PfS7lUZmxJLA9yyf9T2M5VBTD7IDK6c4uahevozFTFQ-YuE-Z_AHnR3Zcp2RrOce0sp15x_Okf_nNHBM3X8YYOh16mRh4V3ILx9QUsQ0WCx=s1024,Arena,"Arena, Sports complex",,,"Open All Days","751 Ukrop Way, Williamsburg, VA 23185","Local Sporting Events, Family-Friendly, Wheelchair Accessible, Visual/Hearing Impaired",https://www.google.com/maps/place/Kaplan+Arena/data=!4m7!3m6!1s0x89b089711ae045f5:0x63b6763fae795036!8m2!3d37.2734723!4d-76.7196704!16zL20vMDlnMTdj!19sChIJ9UXgGnGJsIkRNlB5rj92tmM?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJhxYUPQCJsIkR7mV1Oxr-Nxw,"Voodoo Brewing - Williamsburg","Voodoo Brewing - Williamsburg is a lively, welcoming spot with an eclectic atmosphere, known for a solid beer list, cocktails, and tasty food. Guests praise the attentive staff, personal touches from the chef, and the outdoor patio vibe. Ordering at the table via QR codes is easy, and the kitchen keeps the menu vibrant with staples like bang bang shrimp and pizza. While most reviews are positive about value and atmosphere, some dishes can be inconsistent and there are notes about menu changes and service style between bar and restaurant settings. Overall, it's a go-to hangout with great vibes and dependable service.",,36,4.6,"Name: Precarious Beer Project
Link: https://www.google.com/maps/search/Precarious+Beer+Project/@37.2699168,-76.7058634?authuser=0&hl=en&entry=ttu
Reviews: 762 reviews

Name: Billsburg Brewery
Link: https://www.google.com/maps/search/Billsburg+Brewery/@37.226859399999995,-76.7792308?authuser=0&hl=en&entry=ttu
Reviews: 700 reviews

Name: The Virginia Beer Company
Link: https://www.google.com/maps/search/The+Virginia+Beer+Company/@37.2721557,-76.68129019999999?authuser=0&hl=en&entry=ttu
Reviews: 605 reviews

Name: The Brass Tap
Link: https://www.google.com/maps/search/The+Brass+Tap/@37.2783315,-76.7410331?authuser=0&hl=en&entry=ttu
Reviews: 402 reviews

Name: Brauhaus Craft Bier Room
Link: https://www.google.com/maps/search/Brauhaus+Craft+Bier+Room/@37.2312344,-76.64683459999999?authuser=0&hl=en&entry=ttu
Reviews: 19 reviews",https://williamsburg.voodoobrewery.com/,"(757) 808-6324",,"Voodoo Brewing - Williamsburg (Owner)",https://www.google.com/maps/contrib/102918989280519438685,https://lh3.googleusercontent.com/p/AF1QipN0-MNaBnwIL5eKxAeOtD8QOQ9j6ZHR-94oB2JC=s1024,Brewpub,Brewpub,"12-9 PM",,"Open All Days","101 College Row 4101 4103, Williamsburg, VA 23185","Breweries, American Cuisine, Live Music & Concerts, Outdoor Activities",https://www.google.com/maps/place/Voodoo+Brewing+-+Williamsburg/data=!4m7!3m6!1s0x89b089003d141687:0x1c37fe1a3b7565ee!8m2!3d37.28095!4d-76.721274!16s%2Fg%2F11x1gl98vv!19sChIJhxYUPQCJsIkR7mV1Oxr-Nxw?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJ-0ha3XGJsIkRWAKxZKHgsJQ,"Kingship Brewing Co: Coffee & Kombucha","Stop in at Kingship for a freshly roasted in-store coffee, nitro cold brew, , refreshing Kombucha and fresh bake goods.
At Kingship Brewing Co we are committed to a high quality cup of coffee and a safe place where our customers can share their stories and come together.
Our mission is to connect the world with one another. Some of the best conversations happen face to face over good cups of coffee. That's why we are committed to maintaining a perfect blend of excellence, innovation and commitment to the craft.
We roast with connection in mind.
We supply our products to individuals and wholesale clients.",,307,4.7,"Name: Aromas Coffeehouse Bakery & Cafe
Link: https://www.google.com/maps/search/Aromas+Coffeehouse+Bakery+%26+Cafe/@37.2722639,-76.7069972?authuser=0&hl=en&entry=ttu
Reviews: 1424 reviews

Name: Precarious Beer Project
Link: https://www.google.com/maps/search/Precarious+Beer+Project/@37.2699168,-76.7058634?authuser=0&hl=en&entry=ttu
Reviews: 762 reviews

Name: Column 15 Cafe and Roastery
Link: https://www.google.com/maps/search/Column+15+Cafe+and+Roastery/@37.2690365,-76.6753308?authuser=0&hl=en&entry=ttu
Reviews: 449 reviews

Name: The Coffeehouse
Link: https://www.google.com/maps/search/The+Coffeehouse/@37.2575648,-76.73896959999999?authuser=0&hl=en&entry=ttu
Reviews: 265 reviews

Name: Eleva Coffee Lounge Williamsburg
Link: https://www.google.com/maps/search/Eleva+Coffee+Lounge+Williamsburg/@37.270558799999996,-76.70728849999999?authuser=0&hl=en&entry=ttu
Reviews: 110 reviews",http://kingshipbrewingco.com/,"(833) 486-5268",,"Kingship Brewing Co: Coffee & Kombucha (Owner)",https://www.google.com/maps/contrib/109051257065839129722,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npE-yohuX6DmzfweUzUz3bwvVc06oDg7dGnR4R5lwRJvvjIrd8IJ-oStMW14y_m_PwXR_hzUtxLDJ6Z5dUyU84qxsk9Z6UuNs76tcEhgBy4PyI51SveaBiF5ZoHA9-hkzCEOtN0sw=s1024,"Coffee roasters","Coffee roasters, Cafe, Coffee shop","8 AM-2 PM",,Sunday,"113 Palace Ln STE D, Williamsburg, VA 23185","Coffee Shops, Breweries, Family-Friendly",https://www.google.com/maps/place/Kingship+Brewing+Co:+Coffee+%26+Kombucha/data=!4m7!3m6!1s0x89b08971dd5a48fb:0x94b0e0a164b10258!8m2!3d37.2858269!4d-76.7142811!16s%2Fg%2F11d_s_nrbc!19sChIJ-0ha3XGJsIkRWAKxZKHgsJQ?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJxfKtFG-JsIkRxI3uy0Q0JpE,"Westgate Historic Williamsburg Resort","Modern studios & suites with whirlpool tubs in a redbrick hotel, plus a pool & a fitness center.",,1885,4,,https://resort.to/whwr?y_source=1_OTc1MjIzOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"(757) 229-6220",,"Westgate Historic Williamsburg Resort (Owner)",https://www.google.com/maps/contrib/110937999917928517660,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEaqCfZzoTkCBQCuBnBs55T-s5ief5LF-_OhR_tfp1P-dNckZQiuq6fl8HQestdZ3zV8FWT8lMOAyEInz-oQFAGWUYzHC2-_KQsKELCBeAZD2Xus78jj0zGVyfKWOmJaJYpbtqsqslW_kV1-C4GHEvi26PcgbrWipbCQ3OSESc7j3WXsiUM2pxk=s1024,"Resort hotel","Resort hotel, Extended stay hotel, Hotel, Serviced accommodation",,,"Open All Days","1324 Richmond Rd, Williamsburg, VA 23185","Family-Friendly, Theme Parks, Pet Friendly, Outdoor Activities, Cultural and Historical Sites",https://www.google.com/maps/place/Westgate+Historic+Williamsburg+Resort/data=!4m10!3m9!1s0x89b0896f14adf2c5:0x91263444cbee8dc4!5m2!4m1!1i2!8m2!3d37.284186!4d-76.7205437!16s%2Fg%2F1th1vyb0!19sChIJxfKtFG-JsIkRxI3uy0Q0JpE?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJS4HfKlGJsIkRGhxFsdrbJe4,"Anvil Campground","Established in 1954, Anvil Campground is a family-owned and operated campground conveniently located near Williamsburg, Virginia. It boasts consistently high ratings and accolades, including multiple National RV Park of the Year awards and TripAdvisor's Certificate of Excellence. The campground offers premium amenities like log cabins, high-speed Wi-Fi, cable TV, and exceptional customer service, making it a top choice for visitors seeking a comfortable and convenient camping experience in the heart of Virginia.",,795,4.5,,http://www.anvilcampground.com/,"(757) 565-2300",,"Anvil Campground (Owner)",https://www.google.com/maps/contrib/102846141996783258990,https://lh3.googleusercontent.com/p/AF1QipNFvaBIFebG87d5zCy7KjqRyiSGFUw1tQc9Emba=s1024,Campground,Campground,,,"Open All Days","5243 Mooretown Rd, Williamsburg, VA 23188","Cultural and Historical Sites, Theme Parks, Outdoor Activities, Family-Friendly, Pet Friendly",https://www.google.com/maps/place/Anvil+Campground/data=!4m10!3m9!1s0x89b089512adf814b:0xee25dbdab1451c1a!5m2!4m1!1i2!8m2!3d37.3079002!4d-76.7289615!16s%2Fg%2F1v4k7cyy!19sChIJS4HfKlGJsIkRGhxFsdrbJe4?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJNVyz8HOJsIkRKUmQw7-sGko,"Saint Bede Catholic Church","Saint Bede Catholic Church is a stunning, nearly circular sanctuary with a huge pipe organ and impressive architecture set on beautifully kept grounds. The campus includes a very welcoming narthex and a hallway library, plus a glass-walled chapel where the tabernacle is kept, creating a serene atmosphere for prayer. The parish is known for warm hospitality, soulful liturgy, strong music, and thoughtful wedding planning with Rita and Father Kyle, with confessions available before Mass. It’s a lively, tradition-rich community with adoration and robust Masses, though acoustics can occasionally make sermons hard to hear.",,480,4.8,"Name: St Olaf Catholic Church
Link: https://www.google.com/maps/search/St+Olaf+Catholic+Church/@37.370517199999995,-76.7719628?authuser=0&hl=en&entry=ttu
Reviews: 169 reviews

Name: Sisters of Mercy
Link: https://www.google.com/maps/search/Sisters+of+Mercy/@37.256312300000005,-76.7258298?authuser=0&hl=en&entry=ttu
Reviews: 26 reviews

Name: Ascension of Our Lord Byzantine Catholic Church
Link: https://www.google.com/maps/search/Ascension+of+Our+Lord+Byzantine+Catholic+Church/@37.286838599999996,-76.7153893?authuser=0&hl=en&entry=ttu
Reviews: 16 reviews

Name: Williamsburg Iglesia
Link: https://www.google.com/maps/search/Williamsburg+Iglesia/@37.2647994,-76.6672143?authuser=0&hl=en&entry=ttu
Reviews: 1 reviews

Name: Church of the Nazarene
Link: https://www.google.com/maps/search/Church+of+the+Nazarene/@37.2633661,-76.663629?authuser=0&hl=en&entry=ttu
Reviews: No Reviews reviews",http://www.bedeva.org/,"(757) 229-3631",,"Saint Bede Catholic Church (Owner)",https://www.google.com/maps/contrib/107747753862435079918,https://lh3.googleusercontent.com/p/AF1QipN0n71TLku2Pb12rP1nZeZwrh-dSf6NwJe0MaCj=s1024,"Catholic church","Catholic church, Christian church, Church, Tourist attraction","9 AM-4:30 PM",,"Open All Days","3686 Ironbound Rd, Williamsburg, VA 23188","Cultural and Historical Sites, Live Music & Concerts, Family-Friendly, Scenic Spots",https://www.google.com/maps/place/Saint+Bede+Catholic+Church/data=!4m7!3m6!1s0x89b08973f0b35c35:0x4a1aacbfc3904929!8m2!3d37.2623171!4d-76.7557554!16s%2Fg%2F1vr3f0xg!19sChIJNVyz8HOJsIkRKUmQw7-sGko?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJ1wcEQ3SJsIkRa1hm172cJvE,"Zable Stadium","I don’t have the 25 reviews yet. Please paste the reviews or share a summary of their key points (e.g., seating comfort and sightlines, atmosphere, cleanliness, accessibility/parking, concessions, events, safety, location). Once I have those, I’ll craft a concise paragraph (no more than 5 sentences) describing Zable Stadium. If you can’t provide all of them, 5–7 bullet points of the main themes will work, and I’ll tailor the description accordingly. If you’d like, I can also write in a neutral or upbeat tone—just say which you prefer.",,194,4.5,"Name: Sanford B. Wanner Stadium
Link: https://www.google.com/maps/search/Sanford+B.+Wanner+Stadium/@37.3294655,-76.7612047?authuser=0&hl=en&entry=ttu
Reviews: 302 reviews

Name: Busch Field
Link: https://www.google.com/maps/search/Busch+Field/@37.2724318,-76.7215671?authuser=0&hl=en&entry=ttu
Reviews: 20 reviews

Name: Intramural Fields - William & Mary
Link: https://www.google.com/maps/search/Intramural+Fields+-+William+%26+Mary/@37.2763177,-76.71821369999999?authuser=0&hl=en&entry=ttu
Reviews: 4 reviews

Name: Barksdale Field
Link: https://www.google.com/maps/search/Barksdale+Field/@37.2685694,-76.7145094?authuser=0&hl=en&entry=ttu
Reviews: 1 reviews",https://tribeathletics.com/facilities/walter-j-zable-stadium-at-cary-field/1,"(757) 221-3340",1,"Zable Stadium (Owner)",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6C3wKktukz72fwFlQ46nzHd5uYENsJESzcf-x58culnArXdLUSwNrnsxaYPhXQ3r5zeMe13gKizgvYZM3GBJpYOVqfyGPdxLtHVm38xU0Ky2NL1H9pBTttUCe6FKl3G8JFchAFw=s1024,Stadium,Stadium,,,"Open All Days","100 Stadium Dr, Williamsburg, VA 23186","Please paste the 25 reviews (or key excerpts) for Zable Stadium, and I’ll return 1-5 relevant tags from the list.",https://www.google.com/maps/place/Zable+Stadium/data=!4m7!3m6!1s0x89b08974430407d7:0xf1269cbdd766586b!8m2!3d37.2730527!4d-76.7138104!16zL20vMDkweGdk!19sChIJ1wcEQ3SJsIkRa1hm172cJvE?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJFTNFIuuJsIkRvo_4ORd-jPA,"Secret Garden","Secret Garden is a spacious, cozy cafe in Williamsburg with a welcoming, friendly staff and a relaxing vibe. It offers a wide menu of bubble teas, milk teas, coffee, and ice cream, with customizable sugar levels and toppings like brown sugar boba and coconut latte. The drinks are often beautifully presented and praised for bold flavors, with many customers calling it the best in the area. Service is typically good, though it can slow during busy times, and a few reviews mention occasionally undercooked or problematic tapioca. It's a reliable spot for a refreshing drink or dessert after a day of sightseeing near Colonial Williamsburg.",,191,4.3,"Name: Aromas Coffeehouse Bakery & Cafe
Link: https://www.google.com/maps/search/Aromas+Coffeehouse+Bakery+%26+Cafe/@37.2722639,-76.7069972?authuser=0&hl=en&entry=ttu
Reviews: 1424 reviews

Name: Kung Fu Tea & T.K.K. Express Ding Gu Gu - Williamsburg VA
Link: https://www.google.com/maps/search/Kung+Fu+Tea+%26+T.K.K.+Express+%E9%A1%B6%E5%91%B1%E5%91%B1+-+Williamsburg+VA/@37.2783066,-76.74115309999999?authuser=0&hl=en&entry=ttu
Reviews: 241 reviews

Name: The whale tea Williamsburg
Link: https://www.google.com/maps/search/The+whale+tea+Williamsburg/@37.281270299999996,-76.721319?authuser=0&hl=en&entry=ttu
Reviews: 218 reviews

Name: The Spice & Tea Exchange of Williamsburg
Link: https://www.google.com/maps/search/The+Spice+%26+Tea+Exchange+of+Williamsburg/@37.2712952,-76.7062619?authuser=0&hl=en&entry=ttu
Reviews: 186 reviews

Name: The Cupboard
Link: https://www.google.com/maps/search/The+Cupboard/@37.268007,-76.7007311?authuser=0&hl=en&entry=ttu
Reviews: 8 reviews",https://secretgarden-cafe.com/,"(757) 808-5318",,"Secret Garden (Owner)",https://www.google.com/maps/contrib/101225864959523614982,https://lh3.googleusercontent.com/p/AF1QipNF2fiVlGBIdI2Rzp612DBplE_DnmIpmtw7LoHE=s1024,"Bubble tea store","Bubble tea store, Coffee shop, Dessert shop, Ice cream shop, Juice shop, Snack bar, Tea house","11 AM-7 PM",,Monday,"110 S Henry St, Williamsburg, VA 23185","Coffee Shops, Family-Friendly",https://www.google.com/maps/place/Secret+Garden/data=!4m7!3m6!1s0x89b089eb22453315:0xf08c7e1739f88fbe!8m2!3d37.2701249!4d-76.7059758!16s%2Fg%2F11fqcymz8p!19sChIJFTNFIuuJsIkRvo_4ORd-jPA?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
